ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
PAK,537024,Number of children born in the last five (or three) years (unweighted),786,0,PK,Pakistan,1991,PK1991DHS,CH_DIAT_C_UNW,94106170,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCUNW,,1990-91,DHS,849,,,
PAK,400799,Antenatal care provider: Doctor,57,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWDOC,,2006-07,DHS,4434,4475,,
PAK,388715,Antenatal care provider: Doctor,56,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWDOC,,2006-07,DHS,5677,5724,,
PAK,400798,Antenatal care provider: Nurse/midwife,5,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNRS,,2006-07,DHS,4434,4475,,
PAK,388718,Antenatal care provider: Nurse/midwife,4.9,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWNRS,,2006-07,DHS,5677,5724,,
PAK,400801,Antenatal care provider: Community health worker,0.8,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_CHW,83363040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWCHW,,2006-07,DHS,4434,4475,,
PAK,388713,Antenatal care provider: Community health worker,0.8,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_CHW,83363040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWCHW,,2006-07,DHS,5677,5724,,
PAK,400802,Antenatal care provider: Traditional birth attendant,2.4,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWTBA,,2006-07,DHS,4434,4475,,
PAK,388714,Antenatal care provider: Traditional birth attendant,2.5,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWTBA,,2006-07,DHS,5677,5724,,
PAK,400803,Antenatal care provider: Other,0.5,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWOTH,,2006-07,DHS,4434,4475,,
PAK,388716,Antenatal care provider: Other,0.6,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWOTH,,2006-07,DHS,5677,5724,,
PAK,400805,Antenatal care provider: Missing ,0.5,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWMIS,,2006-07,DHS,4434,4475,,
PAK,388719,Antenatal care provider: Missing ,0.6,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWMIS,,2006-07,DHS,5677,5724,,
PAK,400804,No antenatal care,33.6,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNON,,2006-07,DHS,4434,4475,,
PAK,388717,No antenatal care,34.7,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWNON,,2006-07,DHS,5677,5724,,
PAK,400806,Antenatal care: Total,100,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWTOT,,2006-07,DHS,4434,4475,,
PAK,388720,Antenatal care: Total,100,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWTOT,,2006-07,DHS,5677,5724,,
PAK,400800,Antenatal care from a skilled provider,62.1,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWSKP,,2006-07,DHS,4434,4475,,
PAK,388721,Antenatal care from a skilled provider,60.9,1,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWSKP,,2006-07,DHS,5677,5724,,
PAK,401845,Number of women with a live birth in the last five (or three) years,4434,0,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNUM,,2006-07,DHS,,4475,,
PAK,388722,Number of women with a live birth in the last five (or three) years,5677,0,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWNUM,,2006-07,DHS,,5724,,
PAK,246678,Number of women with a live birth in the last five (or three) years (unweighted),4475,0,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWUNW,,2006-07,DHS,4434,,,
PAK,198849,Number of women with a live birth in the last five (or three) years (unweighted),5724,0,PK,Pakistan,2006,PK2006DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWUNW,,2006-07,DHS,5677,,,
PAK,456599,Place of delivery: Public sector,11.2,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPUB,,2006-07,DHS,5450,5453,,
PAK,287387,Place of delivery: Public sector,10.9,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCPUB,,2006-07,DHS,9121,9177,,
PAK,456602,Place of delivery: Private sector,26.2,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPRV,,2006-07,DHS,5450,5453,,
PAK,287390,Place of delivery: Private sector,23.3,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCPRV,,2006-07,DHS,9121,9177,,
PAK,456603,Place of delivery: At home,61.9,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCHOM,,2006-07,DHS,5450,5453,,
PAK,287391,Place of delivery: At home,64.7,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCHOM,,2006-07,DHS,9121,9177,,
PAK,456604,Place of delivery: Other,0.1,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCOTH,,2006-07,DHS,5450,5453,,
PAK,290226,Place of delivery: Other,0.1,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCOTH,,2006-07,DHS,9121,9177,,
PAK,456605,Place of delivery: don't know or missing,0.6,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDKM,,2006-07,DHS,5450,5453,,
PAK,290227,Place of delivery: don't know or missing,1,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCDKM,,2006-07,DHS,9121,9177,,
PAK,456600,Place of delivery: Total,100,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCTOT,,2006-07,DHS,5450,5453,,
PAK,287388,Place of delivery: Total,100,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCTOT,,2006-07,DHS,9121,9177,,
PAK,456601,Place of delivery: Health facility,37.4,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDHF,,2006-07,DHS,5450,5453,,
PAK,287389,Place of delivery: Health facility,34.3,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCDHF,,2006-07,DHS,9121,9177,,
PAK,453688,Number of live births in the last five (or three) years,5450,0,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCNUM,,2006-07,DHS,,5453,,
PAK,198869,Number of live births in the last five (or three) years,9121,0,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCNUM,,2006-07,DHS,,9177,,
PAK,219922,Number of live births in the last five (or three) years (unweighted),5453,0,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCUNW,,2006-07,DHS,5450,,,
PAK,287392,Number of live births in the last five (or three) years (unweighted),9177,0,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCUNW,,2006-07,DHS,9121,,,
PAK,456715,Assistance during delivery: Doctor,35.8,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDOC,,2006-07,DHS,5450,5453,,
PAK,198870,Assistance during delivery: Doctor,33,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACDOC,,2006-07,DHS,9121,9177,,
PAK,456723,Assistance during delivery: Nurse/midwife,6.3,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNRS,,2006-07,DHS,5450,5453,,
PAK,198876,Assistance during delivery: Nurse/midwife,5.8,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACNRS,,2006-07,DHS,9121,9177,,
PAK,456716,Assistance during delivery: Traditional birth attendant,48.7,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTBA,,2006-07,DHS,5450,5453,,
PAK,198871,Assistance during delivery: Traditional birth attendant,51.5,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACTBA,,2006-07,DHS,9121,9177,,
PAK,456721,Assistance during delivery: Relative or other,7.8,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACREL,,2006-07,DHS,5450,5453,,
PAK,198873,Assistance during delivery: Relative or other,8,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACREL,,2006-07,DHS,9121,9177,,
PAK,456717,Assistance during delivery: No one,0.7,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNON,,2006-07,DHS,5450,5453,,
PAK,198872,Assistance during delivery: No one,0.7,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACNON,,2006-07,DHS,9121,9177,,
PAK,456722,Assistance during delivery: don't know or missing,0.7,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDKM,,2006-07,DHS,5450,5453,,
PAK,198874,Assistance during delivery: don't know or missing,1.1,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACDKM,,2006-07,DHS,9121,9177,,
PAK,456718,Assistance during delivery: Total,100,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTOT,,2006-07,DHS,5450,5453,,
PAK,198877,Assistance during delivery: Total,100,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACTOT,,2006-07,DHS,9121,9177,,
PAK,456719,Assistance during delivery from a skilled provider,42.1,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACSKP,,2006-07,DHS,5450,5453,,
PAK,198878,Assistance during delivery from a skilled provider,38.8,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACSKP,,2006-07,DHS,9121,9177,,
PAK,456720,Delivery by cesarean section,8.7,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACCSC,,2006-07,DHS,5450,5453,,
PAK,198879,Delivery by cesarean section,7.3,1,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACCSC,,2006-07,DHS,9121,9177,,
PAK,447322,Number of live births in the last five (or three) years,5450,0,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNUM,,2006-07,DHS,,5453,,
PAK,198880,Number of live births in the last five (or three) years,9121,0,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACNUM,,2006-07,DHS,,9177,,
PAK,199311,Number of live births in the last five (or three) years (unweighted),5453,0,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACUNW,,2006-07,DHS,5450,,,
PAK,198875,Number of live births in the last five (or three) years (unweighted),9177,0,PK,Pakistan,2006,PK2006DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACUNW,,2006-07,DHS,9121,,,
PAK,456613,Provider of mothers' first postnatal checkup: Doctor/nurse/midwife,25.3,1,PK,Pakistan,2006,PK2006DHS,RH_PCMP_W_DOC,83663010,I,1000,0,Total,Total,0,,1,1,RHPCMPWDOC,,2006-07,DHS,3375,3386,,
PAK,456615,No postnatal checkup for mother within first two days of birth,74.7,1,PK,Pakistan,2006,PK2006DHS,RH_PCMP_W_NON,83663070,I,1000,0,Total,Total,0,,1,1,RHPCMPWNON,,2006-07,DHS,3375,3386,,
PAK,456614,Provider of mothers' first postnatal checkup: Total,100,1,PK,Pakistan,2006,PK2006DHS,RH_PCMP_W_TOT,83663080,T,1000,0,Total,Total,0,,1,1,RHPCMPWTOT,,2006-07,DHS,3375,3386,,
PAK,464120,Number of mothers,3375,0,PK,Pakistan,2006,PK2006DHS,RH_PCMP_W_NUM,83663090,D,1000,0,Total,Total,0,,1,1,RHPCMPWNUM,,2006-07,DHS,,3386,,
PAK,219921,Number of mothers (unweighted),3386,0,PK,Pakistan,2006,PK2006DHS,RH_PCMP_W_UNW,83663100,U,1000,0,Total,Total,0,,1,1,RHPCMPWUNW,,2006-07,DHS,3375,,,
PAK,16670,Children with symptoms of ARI,15.6,1,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCARI,,2006-07,DHS,4971,4989,,
PAK,352903,Children with symptoms of ARI,14.1,1,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCARI,,2006-07,DHS,8367,8448,,
PAK,236261,Number of children born in the last five (or three) years,4971,0,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNUM,,2006-07,DHS,,4989,,
PAK,364359,Number of children born in the last five (or three) years,8367,0,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNUM,,2006-07,DHS,,8448,,
PAK,16677,Number of children born in the last five (or three) years (unweighted),4989,0,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUNW,,2006-07,DHS,4971,,,
PAK,293471,Number of children born in the last five (or three) years (unweighted),8448,0,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUNW,,2006-07,DHS,8367,,,
PAK,307804,Children with symptoms of ARI taken to a health facility,72.7,1,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCADV,,2006-07,DHS,777,765,,
PAK,276492,Children with symptoms of ARI taken to a health facility,69.3,1,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCADV,,2006-07,DHS,1178,1167,,
PAK,307803,Children with symptoms of ARI who received antibiotics,51.1,1,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_ABI,93966050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCABI,,2006-07,DHS,777,765,,
PAK,276499,Children with symptoms of ARI who received antibiotics,50.3,1,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_ABI,93966050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCABI,,2006-07,DHS,1178,1167,,
PAK,236264,Number of children with symptoms of ARI born in the last five (or three) years,777,0,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNM2,,2006-07,DHS,,765,,
PAK,16458,Number of children with symptoms of ARI born in the last five (or three) years,1178,0,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNM2,,2006-07,DHS,,1167,,
PAK,307794,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),765,0,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_UN2,93966070,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUN2,,2006-07,DHS,777,,,
PAK,276500,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),1167,0,PK,Pakistan,2006,PK2006DHS,CH_ARIS_C_UN2,93966070,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUN2,,2006-07,DHS,1178,,,
PAK,288924,Advice or treatment for fever sought from a health facility or provider,67.4,1,PK,Pakistan,2006,PK2006DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCADV,,2006-07,DHS,1718,1657,,
PAK,386190,Advice or treatment for fever sought from a health facility or provider,65.8,1,PK,Pakistan,2006,PK2006DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCADV,,2006-07,DHS,2569,2495,,
PAK,288925,Child took antimalarial drugs for fever,3.6,1,PK,Pakistan,2006,PK2006DHS,CH_FEVT_C_AML,94036020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCAML,,2006-07,DHS,1718,1657,,
PAK,386189,Child took antimalarial drugs for fever,3.3,1,PK,Pakistan,2006,PK2006DHS,CH_FEVT_C_AML,94036020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCAML,,2006-07,DHS,2569,2495,,
PAK,288923,Child took antibiotic drugs for fever,48.8,1,PK,Pakistan,2006,PK2006DHS,CH_FEVT_C_ABI,94036030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCABI,,2006-07,DHS,1718,1657,,
PAK,386191,Child took antibiotic drugs for fever,48.4,1,PK,Pakistan,2006,PK2006DHS,CH_FEVT_C_ABI,94036030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCABI,,2006-07,DHS,2569,2495,,
PAK,236263,Number of children with fever in the last two weeks,1718,0,PK,Pakistan,2006,PK2006DHS,CH_FEVT_C_NUM,94036040,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCNUM,,2006-07,DHS,,1657,,
PAK,386192,Number of children with fever in the last two weeks,2569,0,PK,Pakistan,2006,PK2006DHS,CH_FEVT_C_NUM,94036040,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCNUM,,2006-07,DHS,,2495,,
PAK,288928,Number of children with fever in the last two weeks (unweighted),1657,0,PK,Pakistan,2006,PK2006DHS,CH_FEVT_C_UNW,94036050,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCUNW,,2006-07,DHS,1718,,,
PAK,16462,Number of children with fever in the last two weeks (unweighted),2495,0,PK,Pakistan,2006,PK2006DHS,CH_FEVT_C_UNW,94036050,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCUNW,,2006-07,DHS,2569,,,
PAK,437792,Treatment of diarrhea: Taken to a health facility,65.9,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ADV,94106010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,,2006-07,DHS,1389,1420,,
PAK,387986,Treatment of diarrhea: Taken to a health facility,64.6,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ADV,94106010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCADV,,2006-07,DHS,1821,1877,,
PAK,437798,Treatment of diarrhea: Oral rehydration solution (ORS),41.2,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORS,94106020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,,2006-07,DHS,1389,1420,,
PAK,387988,Treatment of diarrhea: Oral rehydration solution (ORS),41.1,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORS,94106020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORS,,2006-07,DHS,1821,1877,,
PAK,437800,Treatment of diarrhea: Recommended home fluids (RHF) at home,15.9,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_RHF,94106030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCRHF,,2006-07,DHS,1389,1420,,
PAK,387989,Treatment of diarrhea: Recommended home fluids (RHF) at home,16.1,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_RHF,94106030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCRHF,,2006-07,DHS,1821,1877,,
PAK,437801,Treatment of diarrhea: Either ORS or RHF,47.5,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,2006-07,DHS,1389,1420,,
PAK,387990,Treatment of diarrhea: Either ORS or RHF,47.2,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,2006-07,DHS,1821,1877,,
PAK,437802,Treatment of diarrhea: Increased fluids,19.2,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_INC,94106050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINC,,2006-07,DHS,1389,1420,,
PAK,387991,Treatment of diarrhea: Increased fluids,20.6,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_INC,94106050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINC,,2006-07,DHS,1821,1877,,
PAK,437803,Treatment of diarrhea: ORT or increased fluids,54.7,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORI,94106060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORI,,2006-07,DHS,1389,1420,,
PAK,387992,Treatment of diarrhea: ORT or increased fluids,55.1,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORI,94106060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORI,,2006-07,DHS,1821,1877,,
PAK,437791,"Treatment of diarrhea: No ORS, RHF or increased fluids",45.3,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_NON,94106070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNON,,2006-07,DHS,1389,1420,,
PAK,387984,"Treatment of diarrhea: No ORS, RHF or increased fluids",44.9,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_NON,94106070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNON,,2006-07,DHS,1821,1877,,
PAK,437794,Treatment of diarrhea: Intravenous solution,2.4,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_IVS,94106110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCIVS,,2006-07,DHS,1389,1420,,
PAK,387980,Treatment of diarrhea: Intravenous solution,2.4,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_IVS,94106110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCIVS,,2006-07,DHS,1821,1877,,
PAK,437795,Treatment of diarrhea: Injection,16,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_INJ,94106120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINJ,,2006-07,DHS,1389,1420,,
PAK,387981,Treatment of diarrhea: Injection,16.6,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_INJ,94106120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINJ,,2006-07,DHS,1821,1877,,
PAK,437796,Treatment of diarrhea: Home remedy - other,55.9,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_HOM,94106130,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCHOM,,2006-07,DHS,1389,1420,,
