ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
PAK,Balochistan,3774472,Demand for family planning satisfied by modern methods,28.9,1,PK,Pakistan,2006,PK2006DHS,FP_NADM_W_PDM,32933150,I,440005,1440005,Region,Balochistan,0,,0,1,FPNADMWPDM,PKDHS2006440005,2006-07,DHS,205,538,,
PAK,Punjab including Islamabad (ICT),3140141,Median age at first marriage [Women]: 25-49,19.6,1,PK,Pakistan,2006,PK2006DHS,MA_AAFM_W_M2B,41633090,I,440001,1440001,Region,Punjab including Islamabad (ICT),0,,0,1,MAAAFMWM2B,PKDHS2006440001,2006-07,DHS,,,,
PAK,Sindh,3134033,Median age at first marriage [Women]: 25-49,18.1,1,PK,Pakistan,2006,PK2006DHS,MA_AAFM_W_M2B,41633090,I,440003,1440003,Region,Sindh,0,,0,1,MAAAFMWM2B,PKDHS2006440003,2006-07,DHS,,,,
PAK,Khyber Pakhtunkhwa,3135392,Median age at first marriage [Women]: 25-49,18.7,1,PK,Pakistan,2006,PK2006DHS,MA_AAFM_W_M2B,41633090,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,MAAAFMWM2B,PKDHS2006440004,2006-07,DHS,,,,
PAK,Balochistan,3137693,Median age at first marriage [Women]: 25-49,19.3,1,PK,Pakistan,2006,PK2006DHS,MA_AAFM_W_M2B,41633090,I,440005,1440005,Region,Balochistan,0,,0,1,MAAAFMWM2B,PKDHS2006440005,2006-07,DHS,,,,
PAK,Punjab including Islamabad (ICT),3792824,Infant mortality rate,81,0,PK,Pakistan,2006,PK2006DHS,CM_ECMR_C_IMR,63206030,I,440001,1440001,Region,Punjab including Islamabad (ICT),14003,Ten years preceding the survey,0,1,CMECMRCIMR,PKDHS2006440001,2006-07,DHS,,,72,90
PAK,Sindh,2791897,Infant mortality rate,81,0,PK,Pakistan,2006,PK2006DHS,CM_ECMR_C_IMR,63206030,I,440003,1440003,Region,Sindh,14003,Ten years preceding the survey,0,1,CMECMRCIMR,PKDHS2006440003,2006-07,DHS,,,71,92
PAK,Khyber Pakhtunkhwa,3789531,Infant mortality rate,63,0,PK,Pakistan,2006,PK2006DHS,CM_ECMR_C_IMR,63206030,I,440004,1440004,Region,Khyber Pakhtunkhwa,14003,Ten years preceding the survey,0,1,CMECMRCIMR,PKDHS2006440004,2006-07,DHS,,,52,73
PAK,Balochistan,352252,Infant mortality rate,49,0,PK,Pakistan,2006,PK2006DHS,CM_ECMR_C_IMR,63206030,I,440005,1440005,Region,Balochistan,14003,Ten years preceding the survey,0,1,CMECMRCIMR,PKDHS2006440005,2006-07,DHS,,,34,64
PAK,Punjab including Islamabad (ICT),2853720,Under-five mortality rate,97,0,PK,Pakistan,2006,PK2006DHS,CM_ECMR_C_U5M,63206050,I,440001,1440001,Region,Punjab including Islamabad (ICT),14003,Ten years preceding the survey,0,1,CMECMRCU5M,PKDHS2006440001,2006-07,DHS,,,88,107
PAK,Sindh,3792739,Under-five mortality rate,101,0,PK,Pakistan,2006,PK2006DHS,CM_ECMR_C_U5M,63206050,I,440003,1440003,Region,Sindh,14003,Ten years preceding the survey,0,1,CMECMRCU5M,PKDHS2006440003,2006-07,DHS,,,90,113
PAK,Khyber Pakhtunkhwa,2793185,Under-five mortality rate,75,0,PK,Pakistan,2006,PK2006DHS,CM_ECMR_C_U5M,63206050,I,440004,1440004,Region,Khyber Pakhtunkhwa,14003,Ten years preceding the survey,0,1,CMECMRCU5M,PKDHS2006440004,2006-07,DHS,,,62,87
PAK,Balochistan,3791030,Under-five mortality rate,59,0,PK,Pakistan,2006,PK2006DHS,CM_ECMR_C_U5M,63206050,I,440005,1440005,Region,Balochistan,14003,Ten years preceding the survey,0,1,CMECMRCU5M,PKDHS2006440005,2006-07,DHS,,,42,76
PAK,Punjab including Islamabad (ICT),929176,Place of delivery: Health facility,36.6,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_DHF,83566070,I,440001,1440001,Region,Punjab including Islamabad (ICT),14000,Three years preceding the survey,0,0,RHDELPCDHF,PKDHS2006440001,2006-07,DHS,3090,2237,,
PAK,Punjab including Islamabad (ICT),262500,Place of delivery: Health facility,33.4,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_DHF,83566070,I,440001,1440001,Region,Punjab including Islamabad (ICT),14001,Five years preceding the survey,0,1,RHDELPCDHF,PKDHS2006440001,2006-07,DHS,5125,3705,,
PAK,Sindh,1078047,Place of delivery: Health facility,44.4,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_DHF,83566070,I,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,RHDELPCDHF,PKDHS2006440003,2006-07,DHS,1358,1567,,
PAK,Sindh,1941424,Place of delivery: Health facility,41.7,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_DHF,83566070,I,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,RHDELPCDHF,PKDHS2006440003,2006-07,DHS,2284,2649,,
PAK,Khyber Pakhtunkhwa,2651883,Place of delivery: Health facility,33.3,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_DHF,83566070,I,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,RHDELPCDHF,PKDHS2006440004,2006-07,DHS,773,1048,,
PAK,Khyber Pakhtunkhwa,1992438,Place of delivery: Health facility,29.7,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_DHF,83566070,I,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,RHDELPCDHF,PKDHS2006440004,2006-07,DHS,1312,1787,,
PAK,Balochistan,262501,Place of delivery: Health facility,20.9,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_DHF,83566070,I,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,RHDELPCDHF,PKDHS2006440005,2006-07,DHS,228,601,,
PAK,Balochistan,1343157,Place of delivery: Health facility,18.2,1,PK,Pakistan,2006,PK2006DHS,RH_DELP_C_DHF,83566070,I,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,RHDELPCDHF,PKDHS2006440005,2006-07,DHS,400,1036,,
PAK,Punjab including Islamabad (ICT),1717632,Received all 8 basic vaccinations,52.6,1,PK,Pakistan,2006,PK2006DHS,CH_VACC_C_BAS,93906230,I,440001,1440001,Region,Punjab including Islamabad (ICT),0,,0,1,CHVACCCBAS,PKDHS2006440001,2006-07,DHS,865,628,,
PAK,Sindh,2646456,Received all 8 basic vaccinations,37,1,PK,Pakistan,2006,PK2006DHS,CH_VACC_C_BAS,93906230,I,440003,1440003,Region,Sindh,0,,0,1,CHVACCCBAS,PKDHS2006440003,2006-07,DHS,373,435,,
PAK,Khyber Pakhtunkhwa,3041343,Received all 8 basic vaccinations,46.9,1,PK,Pakistan,2006,PK2006DHS,CH_VACC_C_BAS,93906230,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,CHVACCCBAS,PKDHS2006440004,2006-07,DHS,222,317,,
PAK,Balochistan,2561535,Received all 8 basic vaccinations,35.2,1,PK,Pakistan,2006,PK2006DHS,CH_VACC_C_BAS,93906230,I,440005,1440005,Region,Balochistan,0,,0,1,CHVACCCBAS,PKDHS2006440005,2006-07,DHS,61,161,,
PAK,Punjab including Islamabad (ICT),3039946,Treatment of diarrhea: Either ORS or RHF,42,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORT,94106040,I,440001,1440001,Region,Punjab including Islamabad (ICT),14000,Three years preceding the survey,0,0,CHDIATCORT,PKDHS2006440001,2006-07,DHS,757,553,,
PAK,Punjab including Islamabad (ICT),2578162,Treatment of diarrhea: Either ORS or RHF,40.8,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORT,94106040,I,440001,1440001,Region,Punjab including Islamabad (ICT),14001,Five years preceding the survey,0,1,CHDIATCORT,PKDHS2006440001,2006-07,DHS,968,704,,
PAK,Sindh,3037791,Treatment of diarrhea: Either ORS or RHF,59.8,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORT,94106040,I,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,CHDIATCORT,PKDHS2006440003,2006-07,DHS,362,439,,
PAK,Sindh,2465449,Treatment of diarrhea: Either ORS or RHF,59.3,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORT,94106040,I,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,CHDIATCORT,PKDHS2006440003,2006-07,DHS,493,595,,
PAK,Khyber Pakhtunkhwa,3041704,Treatment of diarrhea: Either ORS or RHF,44.6,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORT,94106040,I,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,CHDIATCORT,PKDHS2006440004,2006-07,DHS,225,314,,
PAK,Khyber Pakhtunkhwa,3043399,Treatment of diarrhea: Either ORS or RHF,47,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORT,94106040,I,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,CHDIATCORT,PKDHS2006440004,2006-07,DHS,301,420,,
PAK,Balochistan,2543401,Treatment of diarrhea: Either ORS or RHF,54.9,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORT,94106040,I,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,CHDIATCORT,PKDHS2006440005,2006-07,DHS,45,114,,
PAK,Balochistan,2052965,Treatment of diarrhea: Either ORS or RHF,53.7,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_ORT,94106040,I,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,CHDIATCORT,PKDHS2006440005,2006-07,DHS,60,158,,
PAK,Punjab including Islamabad (ICT),3605014,Median duration of exclusive breastfeeding,18.2,1,PK,Pakistan,2006,PK2006DHS,CN_BFDR_C_MDE,104336020,I,440001,1440001,Region,Punjab including Islamabad (ICT),0,,0,1,CNBFDRCMDE,PKDHS2006440001,2006-07,DHS,,,,
PAK,Sindh,3603863,Median duration of exclusive breastfeeding,20.3,1,PK,Pakistan,2006,PK2006DHS,CN_BFDR_C_MDE,104336020,I,440003,1440003,Region,Sindh,0,,0,1,CNBFDRCMDE,PKDHS2006440003,2006-07,DHS,,,,
PAK,Khyber Pakhtunkhwa,3597375,Median duration of exclusive breastfeeding,20.9,1,PK,Pakistan,2006,PK2006DHS,CN_BFDR_C_MDE,104336020,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,CNBFDRCMDE,PKDHS2006440004,2006-07,DHS,,,,
PAK,Balochistan,3600428,Median duration of exclusive breastfeeding,20.6,1,PK,Pakistan,2006,PK2006DHS,CN_BFDR_C_MDE,104336020,I,440005,1440005,Region,Balochistan,0,,0,1,CNBFDRCMDE,PKDHS2006440005,2006-07,DHS,,,,
PAK,Punjab including Islamabad (ICT),1636576,Women with secondary or higher education,23.4,1,PK,Pakistan,2006,PK2006DHS,ED_EDUC_W_SEH,211203100,I,440001,1440001,Region,Punjab including Islamabad (ICT),0,,0,1,EDEDUCWSEH,PKDHS2006440001,2006-07,DHS,5800,4263,,
PAK,Sindh,1096052,Women with secondary or higher education,21.4,1,PK,Pakistan,2006,PK2006DHS,ED_EDUC_W_SEH,211203100,I,440003,1440003,Region,Sindh,0,,0,1,EDEDUCWSEH,PKDHS2006440003,2006-07,DHS,2410,2716,,
PAK,Khyber Pakhtunkhwa,2098002,Women with secondary or higher education,12.5,1,PK,Pakistan,2006,PK2006DHS,ED_EDUC_W_SEH,211203100,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,EDEDUCWSEH,PKDHS2006440004,2006-07,DHS,1351,1862,,
PAK,Balochistan,838455,Women with secondary or higher education,10.1,1,PK,Pakistan,2006,PK2006DHS,ED_EDUC_W_SEH,211203100,I,440005,1440005,Region,Balochistan,0,,0,1,EDEDUCWSEH,PKDHS2006440005,2006-07,DHS,462,1182,,
PAK,Punjab including Islamabad (ICT),1947798,Women who are literate,41.5,1,PK,Pakistan,2006,PK2006DHS,ED_LITR_W_LIT,211233090,I,440001,1440001,Region,Punjab including Islamabad (ICT),0,,0,1,EDLITRWLIT,PKDHS2006440001,2006-07,DHS,5800,4263,,
PAK,Sindh,527903,Women who are literate,33.9,1,PK,Pakistan,2006,PK2006DHS,ED_LITR_W_LIT,211233090,I,440003,1440003,Region,Sindh,0,,0,1,EDLITRWLIT,PKDHS2006440003,2006-07,DHS,2410,2716,,
PAK,Khyber Pakhtunkhwa,157802,Women who are literate,23.4,1,PK,Pakistan,2006,PK2006DHS,ED_LITR_W_LIT,211233090,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,EDLITRWLIT,PKDHS2006440004,2006-07,DHS,1351,1862,,
PAK,Balochistan,2377093,Women who are literate,15.4,1,PK,Pakistan,2006,PK2006DHS,ED_LITR_W_LIT,211233090,I,440005,1440005,Region,Balochistan,0,,0,1,EDLITRWLIT,PKDHS2006440005,2006-07,DHS,462,1182,,
PAK,Punjab including Islamabad (ICT),1369361,Households with electricity,91.3,1,PK,Pakistan,2006,PK2006DHS,HC_ELEC_H_ELC,240301010,I,440001,1440001,Region,Punjab including Islamabad (ICT),0,,0,1,HCELECHELC,PKDHS2006440001,2006-07,DHS,5609,43411,,
PAK,Sindh,1595274,Households with electricity,83.8,1,PK,Pakistan,2006,PK2006DHS,HC_ELEC_H_ELC,240301010,I,440003,1440003,Region,Sindh,0,,0,1,HCELECHELC,PKDHS2006440003,2006-07,DHS,2103,24960,,
PAK,Khyber Pakhtunkhwa,2475673,Households with electricity,92.7,1,PK,Pakistan,2006,PK2006DHS,HC_ELEC_H_ELC,240301010,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,HCELECHELC,PKDHS2006440004,2006-07,DHS,1173,17321,,
PAK,Balochistan,801712,Households with electricity,76.2,1,PK,Pakistan,2006,PK2006DHS,HC_ELEC_H_ELC,240301010,I,440005,1440005,Region,Balochistan,0,,0,1,HCELECHELC,PKDHS2006440005,2006-07,DHS,370,9749,,
PAK,Punjab excluding Islamabad (ICT),2890973,Total fertility rate 15-49,3.8,1,PK,Pakistan,2012,PK2012DHS,FE_FRTR_W_TFR,11763080,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,FEFRTRWTFR,PKDHS2012440002,2012-13,DHS,,,,
PAK,Sindh,2888368,Total fertility rate 15-49,3.9,1,PK,Pakistan,2012,PK2012DHS,FE_FRTR_W_TFR,11763080,I,440003,1440003,Region,Sindh,0,,0,1,FEFRTRWTFR,PKDHS2012440003,2012-13,DHS,,,,
PAK,Khyber Pakhtunkhwa,2899240,Total fertility rate 15-49,3.9,1,PK,Pakistan,2012,PK2012DHS,FE_FRTR_W_TFR,11763080,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,FEFRTRWTFR,PKDHS2012440004,2012-13,DHS,,,,
PAK,Balochistan,2895228,Total fertility rate 15-49,4.2,1,PK,Pakistan,2012,PK2012DHS,FE_FRTR_W_TFR,11763080,I,440005,1440005,Region,Balochistan,0,,0,1,FEFRTRWTFR,PKDHS2012440005,2012-13,DHS,,,,
PAK,Gilgit Baltistan,2888342,Total fertility rate 15-49,3.8,1,PK,Pakistan,2012,PK2012DHS,FE_FRTR_W_TFR,11763080,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,FEFRTRWTFR,PKDHS2012440006,2012-13,DHS,,,,
PAK,Islamabad (ICT),2899218,Total fertility rate 15-49,3,1,PK,Pakistan,2012,PK2012DHS,FE_FRTR_W_TFR,11763080,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,FEFRTRWTFR,PKDHS2012440007,2012-13,DHS,,,,
PAK,Punjab excluding Islamabad (ICT),2418688,Married women currently using any method of contraception,40.7,1,PK,Pakistan,2012,PK2012DHS,FP_CUSM_W_ANY,32633010,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,FPCUSMWANY,PKDHS2012440002,2012-13,DHS,7374,3595,,
PAK,Sindh,3777097,Married women currently using any method of contraception,29.5,1,PK,Pakistan,2012,PK2012DHS,FP_CUSM_W_ANY,32633010,I,440003,1440003,Region,Sindh,0,,0,1,FPCUSMWANY,PKDHS2012440003,2012-13,DHS,3002,2809,,
PAK,Khyber Pakhtunkhwa,746285,Married women currently using any method of contraception,28.1,1,PK,Pakistan,2012,PK2012DHS,FP_CUSM_W_ANY,32633010,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,FPCUSMWANY,PKDHS2012440004,2012-13,DHS,1855,2615,,
PAK,Balochistan,3775899,Married women currently using any method of contraception,19.5,1,PK,Pakistan,2012,PK2012DHS,FP_CUSM_W_ANY,32633010,I,440005,1440005,Region,Balochistan,0,,0,1,FPCUSMWANY,PKDHS2012440005,2012-13,DHS,553,1896,,
PAK,Gilgit Baltistan,3777090,Married women currently using any method of contraception,33.6,1,PK,Pakistan,2012,PK2012DHS,FP_CUSM_W_ANY,32633010,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,FPCUSMWANY,PKDHS2012440006,2012-13,DHS,91,1180,,
PAK,Islamabad (ICT),2214590,Married women currently using any method of contraception,59.4,1,PK,Pakistan,2012,PK2012DHS,FP_CUSM_W_ANY,32633010,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,FPCUSMWANY,PKDHS2012440007,2012-13,DHS,62,915,,
PAK,Punjab excluding Islamabad (ICT),2445862,Married women currently using any modern method of contraception,29,1,PK,Pakistan,2012,PK2012DHS,FP_CUSM_W_MOD,32633020,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,FPCUSMWMOD,PKDHS2012440002,2012-13,DHS,7374,3595,,
PAK,Sindh,3777098,Married women currently using any modern method of contraception,24.5,1,PK,Pakistan,2012,PK2012DHS,FP_CUSM_W_MOD,32633020,I,440003,1440003,Region,Sindh,0,,0,1,FPCUSMWMOD,PKDHS2012440003,2012-13,DHS,3002,2809,,
PAK,Khyber Pakhtunkhwa,746286,Married women currently using any modern method of contraception,19.5,1,PK,Pakistan,2012,PK2012DHS,FP_CUSM_W_MOD,32633020,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,FPCUSMWMOD,PKDHS2012440004,2012-13,DHS,1855,2615,,
PAK,Balochistan,3775900,Married women currently using any modern method of contraception,16.3,1,PK,Pakistan,2012,PK2012DHS,FP_CUSM_W_MOD,32633020,I,440005,1440005,Region,Balochistan,0,,0,1,FPCUSMWMOD,PKDHS2012440005,2012-13,DHS,553,1896,,
PAK,Gilgit Baltistan,3777091,Married women currently using any modern method of contraception,28.2,1,PK,Pakistan,2012,PK2012DHS,FP_CUSM_W_MOD,32633020,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,FPCUSMWMOD,PKDHS2012440006,2012-13,DHS,91,1180,,
PAK,Islamabad (ICT),2214591,Married women currently using any modern method of contraception,44.1,1,PK,Pakistan,2012,PK2012DHS,FP_CUSM_W_MOD,32633020,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,FPCUSMWMOD,PKDHS2012440007,2012-13,DHS,62,915,,
PAK,Punjab excluding Islamabad (ICT),1110679,Unmet need for family planning,17.7,1,PK,Pakistan,2012,PK2012DHS,FP_NADM_W_UNT,32933030,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,FPNADMWUNT,PKDHS2012440002,2012-13,DHS,7374,3595,,
PAK,Sindh,1368255,Unmet need for family planning,20.8,1,PK,Pakistan,2012,PK2012DHS,FP_NADM_W_UNT,32933030,I,440003,1440003,Region,Sindh,0,,0,1,FPNADMWUNT,PKDHS2012440003,2012-13,DHS,3002,2809,,
PAK,Khyber Pakhtunkhwa,2316082,Unmet need for family planning,25.5,1,PK,Pakistan,2012,PK2012DHS,FP_NADM_W_UNT,32933030,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,FPNADMWUNT,PKDHS2012440004,2012-13,DHS,1855,2615,,
PAK,Balochistan,3778560,Unmet need for family planning,31.2,1,PK,Pakistan,2012,PK2012DHS,FP_NADM_W_UNT,32933030,I,440005,1440005,Region,Balochistan,0,,0,1,FPNADMWUNT,PKDHS2012440005,2012-13,DHS,553,1896,,
PAK,Gilgit Baltistan,736771,Unmet need for family planning,20.7,1,PK,Pakistan,2012,PK2012DHS,FP_NADM_W_UNT,32933030,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,FPNADMWUNT,PKDHS2012440006,2012-13,DHS,91,1180,,
PAK,Islamabad (ICT),3774485,Unmet need for family planning,12.5,1,PK,Pakistan,2012,PK2012DHS,FP_NADM_W_UNT,32933030,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,FPNADMWUNT,PKDHS2012440007,2012-13,DHS,62,915,,
PAK,Punjab excluding Islamabad (ICT),3777672,Demand for family planning satisfied by modern methods,49.7,1,PK,Pakistan,2012,PK2012DHS,FP_NADM_W_PDM,32933150,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,FPNADMWPDM,PKDHS2012440002,2012-13,DHS,4302,2134,,
PAK,Sindh,1837085,Demand for family planning satisfied by modern methods,48.6,1,PK,Pakistan,2012,PK2012DHS,FP_NADM_W_PDM,32933150,I,440003,1440003,Region,Sindh,0,,0,1,FPNADMWPDM,PKDHS2012440003,2012-13,DHS,1509,1474,,
PAK,Khyber Pakhtunkhwa,1032185,Demand for family planning satisfied by modern methods,36.4,1,PK,Pakistan,2012,PK2012DHS,FP_NADM_W_PDM,32933150,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,FPNADMWPDM,PKDHS2012440004,2012-13,DHS,994,1472,,
PAK,Balochistan,1515901,Demand for family planning satisfied by modern methods,32.3,1,PK,Pakistan,2012,PK2012DHS,FP_NADM_W_PDM,32933150,I,440005,1440005,Region,Balochistan,0,,0,1,FPNADMWPDM,PKDHS2012440005,2012-13,DHS,280,980,,
PAK,Gilgit Baltistan,1597553,Demand for family planning satisfied by modern methods,51.9,1,PK,Pakistan,2012,PK2012DHS,FP_NADM_W_PDM,32933150,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,FPNADMWPDM,PKDHS2012440006,2012-13,DHS,50,695,,
PAK,Islamabad (ICT),2334406,Demand for family planning satisfied by modern methods,61.3,1,PK,Pakistan,2012,PK2012DHS,FP_NADM_W_PDM,32933150,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,FPNADMWPDM,PKDHS2012440007,2012-13,DHS,44,658,,
PAK,Punjab excluding Islamabad (ICT),3135232,Median age at first marriage [Women]: 25-49,20,1,PK,Pakistan,2012,PK2012DHS,MA_AAFM_W_M2B,41633090,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,MAAAFMWM2B,PKDHS2012440002,2012-13,DHS,,,,
PAK,Sindh,3140030,Median age at first marriage [Women]: 25-49,18.8,1,PK,Pakistan,2012,PK2012DHS,MA_AAFM_W_M2B,41633090,I,440003,1440003,Region,Sindh,0,,0,1,MAAAFMWM2B,PKDHS2012440003,2012-13,DHS,,,,
PAK,Khyber Pakhtunkhwa,3137576,Median age at first marriage [Women]: 25-49,18.9,1,PK,Pakistan,2012,PK2012DHS,MA_AAFM_W_M2B,41633090,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,MAAAFMWM2B,PKDHS2012440004,2012-13,DHS,,,,
PAK,Balochistan,3133834,Median age at first marriage [Women]: 25-49,18.5,1,PK,Pakistan,2012,PK2012DHS,MA_AAFM_W_M2B,41633090,I,440005,1440005,Region,Balochistan,0,,0,1,MAAAFMWM2B,PKDHS2012440005,2012-13,DHS,,,,
PAK,Gilgit Baltistan,3139999,Median age at first marriage [Women]: 25-49,17.7,1,PK,Pakistan,2012,PK2012DHS,MA_AAFM_W_M2B,41633090,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,MAAAFMWM2B,PKDHS2012440006,2012-13,DHS,,,,
PAK,Islamabad (ICT),3137547,Median age at first marriage [Women]: 25-49,22.7,1,PK,Pakistan,2012,PK2012DHS,MA_AAFM_W_M2B,41633090,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,MAAAFMWM2B,PKDHS2012440007,2012-13,DHS,,,,
PAK,Punjab excluding Islamabad (ICT),3282350,Infant mortality rate,88,0,PK,Pakistan,2012,PK2012DHS,CM_ECMR_C_IMR,63206030,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),14003,Ten years preceding the survey,0,1,CMECMRCIMR,PKDHS2012440002,2012-13,DHS,,,80,96
PAK,Sindh,3279017,Infant mortality rate,74,0,PK,Pakistan,2012,PK2012DHS,CM_ECMR_C_IMR,63206030,I,440003,1440003,Region,Sindh,14003,Ten years preceding the survey,0,1,CMECMRCIMR,PKDHS2012440003,2012-13,DHS,,,65,83
PAK,Khyber Pakhtunkhwa,2721600,Infant mortality rate,58,0,PK,Pakistan,2012,PK2012DHS,CM_ECMR_C_IMR,63206030,I,440004,1440004,Region,Khyber Pakhtunkhwa,14003,Ten years preceding the survey,0,1,CMECMRCIMR,PKDHS2012440004,2012-13,DHS,,,46,70
PAK,Balochistan,3279927,Infant mortality rate,97,0,PK,Pakistan,2012,PK2012DHS,CM_ECMR_C_IMR,63206030,I,440005,1440005,Region,Balochistan,14003,Ten years preceding the survey,0,1,CMECMRCIMR,PKDHS2012440005,2012-13,DHS,,,77,117
PAK,Gilgit Baltistan,2772288,Infant mortality rate,71,0,PK,Pakistan,2012,PK2012DHS,CM_ECMR_C_IMR,63206030,I,440006,1440006,Region,Gilgit Baltistan,14003,Ten years preceding the survey,0,1,CMECMRCIMR,PKDHS2012440006,2012-13,DHS,,,48,94
PAK,Islamabad (ICT),2758623,Infant mortality rate,35,0,PK,Pakistan,2012,PK2012DHS,CM_ECMR_C_IMR,63206030,I,440007,1440007,Region,Islamabad (ICT),14003,Ten years preceding the survey,0,1,CMECMRCIMR,PKDHS2012440007,2012-13,DHS,,,24,47
PAK,Punjab excluding Islamabad (ICT),2730582,Under-five mortality rate,105,0,PK,Pakistan,2012,PK2012DHS,CM_ECMR_C_U5M,63206050,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),14003,Ten years preceding the survey,0,1,CMECMRCU5M,PKDHS2012440002,2012-13,DHS,,,94,116
PAK,Sindh,3279926,Under-five mortality rate,93,0,PK,Pakistan,2012,PK2012DHS,CM_ECMR_C_U5M,63206050,I,440003,1440003,Region,Sindh,14003,Ten years preceding the survey,0,1,CMECMRCU5M,PKDHS2012440003,2012-13,DHS,,,82,104
PAK,Khyber Pakhtunkhwa,3281966,Under-five mortality rate,70,0,PK,Pakistan,2012,PK2012DHS,CM_ECMR_C_U5M,63206050,I,440004,1440004,Region,Khyber Pakhtunkhwa,14003,Ten years preceding the survey,0,1,CMECMRCU5M,PKDHS2012440004,2012-13,DHS,,,57,83
PAK,Balochistan,3279047,Under-five mortality rate,111,0,PK,Pakistan,2012,PK2012DHS,CM_ECMR_C_U5M,63206050,I,440005,1440005,Region,Balochistan,14003,Ten years preceding the survey,0,1,CMECMRCU5M,PKDHS2012440005,2012-13,DHS,,,90,131
PAK,Gilgit Baltistan,3283690,Under-five mortality rate,89,0,PK,Pakistan,2012,PK2012DHS,CM_ECMR_C_U5M,63206050,I,440006,1440006,Region,Gilgit Baltistan,14003,Ten years preceding the survey,0,1,CMECMRCU5M,PKDHS2012440006,2012-13,DHS,,,63,115
